district,province,city_muni_council_,new_district_,audited_,district_2,ï__objectid,provno,distno,shape__area,shape__length,population_2019_projection_scale,pop_density_km2_scale,poverty_incidence_3_scale,local_taxes_scale,fees_and_charges_scale,other_receipts_scale,lgef_scale,est_revenue_scale,%_of_revenue_raised_via_osr_scale,regular_radio_listener_pct_scale,comm_risk_index_scale,comm_risk_pct_scale,female_literacy_pct_scale,has_no_soap_pct_scale,male_literacy_pct_scale,has_no_drinkwater_pct_scale,has_no_water_handwashing_pct_scale,prox_risk_index_scale,socioecon_risk_index_scale,time_to_water_greater_30_pct_scale,shares_toilet_with_others_pct_scale,wash_risk_index_scale,educ_scale,land_scale,stunt_scale,supplies_contracts_loans_scale,personal_emoluments_scale,statutory_obligations_scale,third_party_payments_scale,total_debts_scale,nr_wards_scale,nr_wdc_scale,pct_wards_wdc_scale,nr_remaining_scale,osr_rate_scale,lgef_per_inh_scale,debt_per_inh_scale,population_2019_projection_standard,pop_density_km2_standard,poverty_incidence_3_standard,local_taxes_standard,fees_and_charges_standard,other_receipts_standard,lgef_standard,est_revenue_standard,%_of_revenue_raised_via_osr_standard,regular_radio_listener_pct_standard,comm_risk_index_standard,comm_risk_pct_standard,female_literacy_pct_standard,has_no_soap_pct_standard,male_literacy_pct_standard,has_no_drinkwater_pct_standard,has_no_water_handwashing_pct_standard,prox_risk_index_standard,socioecon_risk_index_standard,time_to_water_greater_30_pct_standard,shares_toilet_with_others_pct_standard,wash_risk_index_standard,educ_standard,land_standard,stunt_standard,supplies_contracts_loans_standard,personal_emoluments_standard,statutory_obligations_standard,third_party_payments_standard,total_debts_standard,nr_wards_standard,nr_wdc_standard,pct_wards_wdc_standard,nr_remaining_standard,osr_rate_standard,lgef_per_inh_standard,debt_per_inh_standard,zmb_score1,zmb_score2,zmb_score_tot
Limulunga,Western,"",X,"",Limulunga,103,110,110003,0.329913997056281,3.15259734220384,1.2692199062305825,1.3433430056009177,2.151515151515151,1.0010690152314383,1.0141257484443562,1.0020520104800656,1.221490934039008,1.0025069752398375,1.0851364107213113,4.16168139692212,1.2666470110877555,2.035799095750385,2.7852033511230796,3.559637508789433,2.4408596134776377,1.2648950497083922,2.539148380285328,2.305192181404277,2.2128809723380303,2.752472050485438,1.933674145099288,2.750754215141134,2.8123141096999236,2.0052590297973003,3.807287608291481,1.0435906306383196,1.1064166020911175,1.0030936745050998,1,4.994356651338569,1.9655172413793105,2.571428571428571,5,1,1.0851364107213113,2.704962816223816,4.781052635757651,56152,15.83,76,32478,502277,50000,8247872,8832627,6.62039730648651,23.9638347625732,4.73150777816772,45.1473388671875,57.6370658874512,57.578987121582,76.1795272827148,95.2778472900391,68.8397674560547,3.6565899848938,3.60901212692261,22.6518306732178,59.1938858032227,3.20248079299927,1.2934536831740402,35.558864887871245,20.27611065904482,350000,900698.19,793940.93,0,2044639.12,11,11,100,0,0.0662039730648651,146.88474141615615,36.412578714916656,2.968074353786672,2.8614148871541536,2.9147446204704126
Nkeyema,Western,"",X,"",Nkeyema,111,110,110011,0.316987997950804,2.75131149950509,1.1995330358319682,1.2893582562925974,1.7878787878787872,1.0004457498963566,1.0279657979330012,1.0505001010350452,1.197436636283446,1.0331216134955392,1.6749439338910102,3.982432640394887,2.4248205116461685,3.12470673256819,3.5218629819124145,1.6075095687750274,2.9889100179200296,1.1118970283534733,1.5947781248147148,2.621722506902863,2.641585455464166,2.070068894101669,3.6921344715728592,1.8896791413921026,3.363460278170786,4.469494500773292,2.825356534430214,1,1.0058094094137955,1.0033312418496334,1.0790061038739962,4.998800152842888,1.4137931034482758,2,5,1,1.6749439338910102,2.945906427249163,4.9162326076812395,48750,13.83,82,15000,943300,1230503,8002446,11791249,18.56294443447,26.3656826019287,3.57391691207886,29.7022228240967,66.434196472168,81.0608367919922,79.8416519165039,97.8796310424805,78.2573699951172,3.35607814788818,3.22346329689026,28.1945667266846,33.9577674865723,4.02643442153931,1.5829651901027069,83.828658996283,36.96893891468636,0,49170.19,847859.35,67248.28,964277.82,7,7,100,0,0.1856294443447,164.15273846153846,19.780057846153845,3.147323200930676,2.677647544756861,2.9124853728437685
Sikongo,Western,"",X,"",Sikongo,115,110,110015,0.680418799681803,5.79039813643467,1.219501402775424,1.0852959039071461,1.3636363636363633,1.0001141119734673,1.0103443482832914,1.0015086381049443,1.2134775066157013,1,1.0020755860589639,4.900448088084493,1.002702165023849,1.184793028585382,2.097679917387077,2.02941047053946,1.5264744349823778,1.0433532005405741,2.4298726759097895,1.8545659328309956,1.0474687296469405,2.2585208335262683,1,1.2138704824525774,2.09240338715818,3.483108217062258,3.3458179593596267,1.0139276673041813,1.1368386342907837,1.0034823629450493,1.072122763329189,4.993661872200432,2.103448275862069,2.7142857142857144,5,1,1.0020755860589639,2.8952999032305735,4.723342252483938,50871,6.27,89,5700,381780,36760,8166111,8590351,4.93856421000725,14.0647134780884,4.99531984329224,57.2180480957031,49.4267158508301,75.9858551025391,70.0695190429688,99.0452423095703,69.9295043945313,4.08441162109375,4.65710783004761,26.6638889312744,72.5932846069336,4.67310857772827,0.915291863206341,64.50718449156149,28.121094690886345,111828.7,1158186.86,882157.88,61389.33,2213562.77,12,12,100,0,0.0493856421000725,160.525859527039,43.51325450649683,2.96804382890978,2.022681621998765,2.4953627254542727
Nalolo,Western,"",X,"",Nalolo,110,110,110010,0.401763202953589,3.7779612334216,1.3429268108983412,1.270733517781227,1.1818181818181808,1.000279930934912,1.0231242299533083,1.0244430563560272,1.2709365872782514,1.0326670951470034,1.3446304515213114,4.234641075542357,1.3332808548459312,2.3054441203141893,2.7141588519607587,3.7050227932553925,2.0754496706287835,1.108733170272611,2.6891563177192284,1.9588216607295976,1.7714819125479355,2.2231228678772297,1.373060099140206,2.188880200471648,2.88295231314404,3.9699364378503654,3.6373759125696714,1.0232822290936305,1.0460180079116046,1,1.0050831536427178,5,1.8275862068965516,2.428571428571429,5,1,1.3446304515213114,2.56419731626141,4.991559897560799,63981,13.14,92,10350,789020,595588,8752366,11747324,11.87468737561,22.9862098693848,4.66490745544434,41.322681427002,56.7886581420898,55.8301696777344,73.7378234863281,97.9334335327148,67.3438339233398,3.98543190956116,4.00597763061523,26.9514045715332,67.2394027709961,3.74013209342957,1.3305592168704448,74.0432447667994,23.164609486315587,186938.8,389491.26,91798.8,4326.67,672555.53,10,10,100,0,0.1187468737561,136.7963301605164,10.51180084712649,3.048662895248372,2.5210370919928597,2.784849993620616
Mulobezi,Western,"",X,"",Mulobezi,108,110,110008,1.03011345273373,6.40168078537066,1.098683838897362,1,1.2424242424242413,1.0075108857536095,1.037130665191424,1.0171953143002257,1.2093501911202587,1.0310542457120293,1.553831393211835,4.364824673457677,1.0573761615039787,2.0509650500239576,2.725935554600614,3.614498300624248,2.4868477014233785,1.1120172657280731,3.2400031367208633,1.62853232447147,1.617138023133501,1.3100248518241733,2.069192208997844,2.420158247129422,2.9296242353857647,1.5777640347159048,3.842752976888968,1.018342187613758,1.177946493281722,1.004750196514641,1.0598160114011836,4.990944631360669,1.5517241379310345,1.8571428571428572,4,1.4444444444444444,1.553831393211835,3.635517066208785,4.462870687441904,38038,3.11,91,213125,1235345,418987,8124000,11591457,16.1106321664308,21.2418117523193,4.94067335128784,44.9322242736816,56.9292945861816,56.919075012207,76.4868240356445,97.8775863647461,61.8505897521973,4.29900646209717,4.14478445053101,34.3679313659668,57.2490310668945,3.51882457733154,1.3550755054930221,27.18503225783339,19.673199392887543,147273.98,1506119.17,1169906.11,50914.09,2874213.35,8,6,75,2,0.161106321664308,213.5758977864241,75.56163178926337,2.9501805971519772,2.632179051285802,2.7911798242188897
Mitete,Western,"",X,"",Mitete,106,110,110006,0.535284132724598,5.20293000469026,1.0602063680355496,1.0591133004926108,1.4242424242424239,1.0001248099709799,1,1.1514855696698887,1.2170626286386357,1.0347848971349698,2.307430779951983,4.53990145453499,1.0232527406890028,1.7923913253772543,2.2886080358817793,2.0765954703979403,1.5313223773185665,1.028633543737521,1.6549021782996336,2.460513128304675,1.3691355433367,3.123713795291941,1.702101919907017,1.3828124316269896,2.0950206152870283,2.3623284564510216,3.8970588235294117,1.0065605381192113,1.0096665387159132,1.0026087549446028,1.0496244215158754,4.999226514722573,1.9655172413793105,2,3.545454544,1.8888888888888888,2.307430779951983,4.02659540581225,4.870973387309346,33951,5.3,88,6000,52150,3691150,8202690,11951990,31.3696714940357,18.895866394043,4.97477960586548,48.5998458862305,51.7067642211914,75.4182739257813,70.1019134521484,99.2955551147461,77.6577911376953,3.50912928581238,4.36782169342041,19.6364650726318,62.5172386169434,4.51144981384277,0.9166666666666667,42.5531914893617,18.75,52676.19,81816.5,683883.31,42239.23,860615.23,11,7,63.6363636,4,0.313696714940357,241.6037819210038,25.348744661423815,3.162132097021826,2.2175484661135267,2.689840281567676
Sioma,Western,"",X,"",Sioma,116,110,110016,0.720243829684989,5.14006903160307,1.3004669641680318,1.1128281260543895,1,1.000267449937814,1.0208484293966105,1.0013088543646051,1.2572251298637656,1.0246325559329452,1.099576600957479,4.449578022348199,1.028075036603747,1.4546693439699832,2.5154214446864853,4.023974719739165,2.0688171465988763,1.129270880336108,4.1417621868299825,2.037900375309672,1.4383598903868346,1.6747647233984946,1.2573485460399931,2.785130821931221,1.8824455297776752,2.2493238009380567,3.574847788815384,1.0022418038613994,1.1030806871595151,1.0040277820010395,1.0027532304821427,4.9949566761169315,1.8275862068965516,1.7142857142857144,3,2.111111111111111,1.099576600957479,2.6761244153832804,4.8175058403587165,59471,7.29,95,10000,716500,31892,8612468,10970860,6.912785324031109,20.1061573028564,4.96995973587036,53.3901100158691,54.4153518676758,51.9935455322266,73.6935043334961,97.5841827392578,52.8579216003418,3.91035509109497,4.30556583404541,31.4053764343262,68.9000091552734,3.16958618164063,0.805003124648309,40.33964026053275,24.227587590138473,18000,872463.38,1005946.5,2343.49,1898753.37,10,5,50,5,0.0691278532403111,144.81794488069815,31.9273825898337,2.5787347641735017,2.351569117042153,2.4651519406078273
Mwandi,Western,"",X,"",Mwandi,109,110,110009,0.493245386686539,4.03558741929247,1.0349187520006025,1.069910250354275,1.3636363636363633,1.0004190049025752,1.0251455249596086,1.0155747595436986,1.2485783593060864,1.0122212818207985,1.3885284188471787,3.887359171674483,1.3498998376506446,2.5052522262539934,2.9992239265721805,3.6517061028555857,2.285791681200414,1.7843882536609321,3.88415783826379,1.7129899335642813,2.3555795726406648,1.3074178091839093,2.05230135991337,3.5288089238900566,3.3839914367269266,2.0766112212193333,3.7394957983193278,1.0039231567574487,1.0976087585862362,1.000660920219762,1.0145696386039735,4.9981931812047335,1.8275862068965516,2.428571428571429,5,1,1.3885284188471787,4.45971894795864,4.787963942540996,31265,5.7,89,14250,853430,379500,8524245,9771425,12.7635426767334,27.6396217346191,4.64829683303833,38.4885940551758,60.1928825378418,56.471508026123,75.1433486938477,86.4436874389648,55.4268455505371,4.21882295608521,3.48067831993103,34.3891067504883,57.4914360046387,2.45796847343445,1.59375,36.95652173913043,21.428571428571427,31500,826149.59,241801.63,12401.36,1111852.58,10,10,100,0,0.127635426767334,272.64497041420117,35.56221269790501,3.3342260122694833,3.003031289828971,3.168628651049227
Mongu,Western,X,"","",Mongu,107,110,110007,0.505508710588174,3.85719762496317,2.082952042026775,1.5212227545718335,2.454545454545454,1.1272335309963464,1.363036382649058,1.3712763301093047,1.890059100264628,1.3509553727343813,3.574250267161088,3.0859100048498584,2.928817464077289,3.15212074604535,3.8375528499376075,3.864240613435442,2.919571654722827,2.2276846106367234,3.7959792593896062,2.0952849603658428,3.12475745332503,3.360595156344549,2.0931915949784625,3.6273048663659897,3.5087016734026584,2.597888236592595,3.428273188306405,1.099635727173302,2.3219917704622413,1.0553037498249536,1.2175800925184552,4.900690503633452,3.7586206896551726,2.428571428571429,2.666666668,4.111111111111111,3.574250267161088,2.130112422144414,3.6623521913827797,142585,22.42,71,3570463,11620562,9046648,15069273,42506946,57.02049966139649,38.3786582946777,3.07017350196838,29.3133811950684,70.2041397094727,53.9149627685547,79.3783264160156,78.9052810668945,56.3061943054199,3.85587453842163,2.78892993927002,17.7124252319336,56.9046096801758,2.36371874809265,1.659259025762792,47.16736989137663,26.719355798791117,800000,11189190.14,12643569.4,185199.45,24817958.99,24,10,41.6666667,14,0.570204996613965,105.68624329347406,174.057292071396,2.8232667181430116,3.371275606511623,3.097271162327317
Chibombo,Central,"","","",Chibombo,1,101,101001,0.689784034290739,5.23347026193509,3.1008303677342823,1.7428301504824888,2.333333333333333,1.044660644935748,1.0590128860916062,1.4193297546158385,1.333389003234343,1.146980327545634,3.662529875199882,1.9831485265572102,4.19598413145957,3.8451783116916465,3.6993002960946186,3.9030600655933916,2.625642029810389,1.4444709146127312,2.9995455580016097,2.311867645895514,3.0528961019086776,2.998595239150202,3.5669531979677513,4.276801106868436,3.4582706202209277,2.7887185199847924,3.341234112061338,1.0216965663499584,1.69526092792586,1.02990995114714,1.6206495505227791,4.947375590896947,3.0689655172413794,3.2857142857142856,4.368421052,1.6666666666666665,3.662529875199882,1.1780425899750762,4.640401449101978,250702,30.63,73,1254902,1932637.5,10217534.43,9389568,22794642,58.808003784398096,53.1551361083984,1.80364429950714,19.4830207824707,68.5531387329102,53.4480094909668,77.4142608642578,92.2240982055664,64.2485198974609,3.65025234222412,2.85355734825134,20.6527252197266,35.7542762756348,1.74222266674042,1.6327681036846238,50.90538056344238,28.19902009495725,174207.12,5884610.55,6880178.37,528283.42,13467279.46,19,16,84.2105263,3,0.588080037843981,37.453103684852934,53.718276918413096,3.3900450668022435,3.4217878937157304,3.4059164802589867
Chisamba,Central,"",X,"",Chisamba,2,101,101002,0.437887310607039,3.77492975898174,1.9705605452936412,1.5876239962210676,3.3030303030303028,1.0105110785340208,1.1175767315024927,1.5221561721408101,1.2058880721356464,1.185402489009736,3.891769756737049,2.154662282028508,4.33990876853505,3.805190011376449,3.7091376936180604,3.7357957295558184,2.3614074789158543,1.103415358328121,2.7558896715815027,2.2902752229068244,2.856953448734196,2.2265781034571974,3.7228915262335467,3.829904595697238,3.0837907170072163,3.1517672132441628,2.7585149140686895,1,1.0624138583484906,1.0064621070878583,1,4.994183630352259,1.8275862068965516,2.428571428571429,5,1,3.891769756737049,1.5193284655829973,4.947181638385672,130647,24.88,56.99999999999999,297258.3,3798816,12723038.63,8088676,26507789,63.449701255732805,50.85693359375,1.65979206562042,20.0502166748047,68.6706161499023,55.4600067138672,75.6486206054688,98.0238647460938,66.6783447265625,3.67075204849243,3.02977538108826,26.92333984375,33.5163650512695,2.16985321044922,1.436057598747793,58.01682988772998,38.10524646083228,0,528263.9,1558442.31,0,2086706.21,10,10,100,0,0.634497012557328,61.912451108712794,15.972094345832664,3.465768081199872,3.3368756446843015,3.401321862942087
Chitambo,Central,"",X,"",Chitambo,3,101,101003,0.995701760361243,9.03629264518757,1.3181381686719764,1.178419596463999,1.7272727272727266,1.0006056849591694,1.0401575238662057,1.150769786553428,1.1981994001764187,1.0459937283400795,2.662013904615576,2.602599125474431,2.789592514086902,3.252158060180021,2.7661498620309466,2.301781210911367,2.395496072036366,1.1068753233762827,2.3868743532904038,4.214724469462293,1.8370040613499192,2.9363669488834687,4.505990177683518,3.8191356508391188,2.168320829332935,3.6419408980738464,2.829016703635178,1.0086503962512248,1.1110527303690891,1.0078605720704783,1.024834714856477,4.9908123654962715,1.6896551724137931,2.2857142857142856,5,1,2.662013904615576,2.4773247364662847,4.691954782565492,61348,9.72,83,19485,1331798,3673708.98,8010228.48,13035220,38.5493453888772,44.854793548584,3.20932841300964,27.8944473266602,57.4095306396484,72.7095489501953,75.8764038085938,97.9650268554688,70.3582992553711,1.84369242191315,3.94705128669739,21.158166885376,22.2779140472412,2.18015789985657,0.9551705276034159,67.61842158737355,36.90671603820198,69456.18,939937.86,1875838.72,21138.77,2906371.53,9,9,100,0,0.385493453888772,130.57032796505183,47.37516349351242,3.229886318463866,2.661979154622181,2.9459327365430235
Itezhi tezhi,Central,"","","",Itezhi-Tezhi,4,101,101004,1.32963901707623,7.54756967436064,1.7277485925172757,1.0960928537688104,2.515151515151515,1.1287188409709903,1.0337287324921849,1.0952419733815588,1.2814663334313436,1.092395835078413,2.7482969679756573,3.6422226968225653,1.5819773607805399,2.713635035960429,2.9985364970530743,2.05388205224686,2.156016169703098,1.2039212413791098,1.6307892104452772,1.9898958951995755,2.2107026004794537,1.4290245365844099,2.898976401786638,1.6484822838355493,,,,1.0970407844040824,1.29966481860511,1.0177813388672121,1.018868244506496,4.972087442787437,2.2413793103448274,2.857142857142857,5,1,2.7482969679756573,1.8344261239944042,4.49884138077465,104856,6.67,70,3612115,1126940,2320699,8859801,17519555,40.296423054124396,30.9243335723877,4.41633605957031,35.5328826904297,60.1846733093262,75.6914901733398,74.2761764526367,96.3147277832031,77.8982543945313,3.95593023300171,3.61097121238709,33.4013710021973,45.3405838012695,4.25723314285278,,,,779164.56,2536329.43,4127461.61,16060.24,7459015.84,13,13,100,0,0.402964230541244,84.49493591210803,71.1358037689784,3.1618626130523975,2.3873900986800463,2.774626355866222
Kabwe,Central,X,"","",Kabwe,5,101,101005,0.13179567244822,2.16613785518351,2.944105518838615,5,4.757575757575758,1.4450320250635567,1.373299389577648,2.0850874234584547,2.0920961481917084,1.7529921923319252,3.846052239412369,1.1906226528167565,4.972959028136582,4.685308163333881,4.884647921168576,4.403482441871626,4.985130769419596,3.085427084388356,5,1.3229807799761186,4.440042978902968,5,3.022089147772337,4.9844535365009,3.833958374484055,2.2674396698530064,3.310887313508669,3.822275882592981,4.060231102889693,1.2999713382813967,1.7917956107162674,4.5198630579370604,4.172413793103448,4.857142857142858,5,1,3.846052239412369,1.6766964536148077,1,234055,151.3,33,12482369,11947600,26439617,17130657,81360091,62.5240033224643,63.7746047973633,1.02706027030945,7.56658029556274,82.7084655761719,47.4285049438477,93.1805877685547,64.3190765380859,44.2992630004883,4.58909511566162,1.60604798793793,4.39656019210815,43.5737609863281,1.06507754325867,1.8301130805591472,40.694496471685845,28.71491567035263,22660754.03,25901452.98,68173464.81,673959.23,117409631.1,27,27,100,0,0.625240033224643,73.19073294738416,501.63265514515814,2.8933708423731583,4.354304580647591,3.623837711510375
Kapiri Mposhi,Central,"","","",Kapiri Mposhi,6,101,101006,0.812702931076416,6.27938701231023,3.581163267996008,1.689925096160335,2.636363636363636,1.3097538281617127,1.7115638463518668,1.0257943052571503,1.5274448691561306,1.3603358450305283,4.403488272414503,2.0239515823665988,4.550537976057411,4.058953962721938,3.678783463774311,3.332957138975707,2.6728997625695765,1.3367144486852753,3.3473639112614064,2.874362796000551,2.898024387452209,2.860695551966852,3.7591072397469896,4.051763895599345,3.2066904108645504,3.1734341358188862,2.4963682260324664,1.154897029296903,2.814554790312046,1.1026137524205895,1.749637321868473,4.835692771143596,2.655172413793103,3.2857142857142856,5,1,4.403488272414503,1.1812378844802853,3.982789808917185,301722,28.67,68,8688812.4,22726637,628513,11369520,43413482,73.81108568992461,52.6083946228027,1.44926881790161,16.4508171081543,68.3081283569336,60.3056907653809,77.7300415039063,94.0565338134766,60.7799491882324,3.11622309684753,2.99283885955811,21.772798538208,32.9966239929199,1.95755839347839,1.500615564683448,58.44124464190546,42.56174015744807,1243706.72,15358188.32,23381074.57,638075.01,40621044.62,16,16,100,0,0.738110856899246,37.682104718913436,134.63070183811587,3.629735846761596,3.2139939265268618,3.421864886644229
Luano,Central,"",X,"",Luano,7,101,101007,0.77038900886879,6.14771354823606,1.0802688809806247,1.0215938997233283,2.2727272727272725,1.0018485141221936,1.0417433350842369,1.0346389075044657,1.2680595775752228,1.041528573196385,1.6518537485838722,2.956698477641403,2.4942278434633582,3.1183994856737636,2.603386548694141,2.800173644021515,1.8921995055007477,1.0662449609940747,2.8784505363983954,2.1002592888829703,1.9244411559580534,1.5752105427775742,3.8167785446743934,3.146454448364251,2.163010284989353,4.586016635703704,2.5935828877005345,1,1.2572573275609464,1.0045042344961008,1.0140534365253455,4.989179225352387,1.8275862068965516,1.5714285714285714,2.6,2.333333333333333,1.6518537485838722,4.028708458307323,4.3328957398649255,36082,3.91,74,54337.2,1382331,844023.65,8723011.87,12603704,18.095409492320698,40.1100311279297,3.50454449653625,29.7916851043701,55.4658241271973,66.7144622802734,72.5133285522461,98.6559600830078,65.4561233520508,3.85115194320679,3.86841607093811,32.2139930725098,32.1689682006836,2.82383942604065,0.9523809523809524,86.1111111111111,40.909090909090914,0,2177397.18,1114082.43,11961.98,3303441.59,10,4,40,6,0.180954094923207,241.75522060861368,91.55372734327365,2.738745365547349,2.5558322884951106,2.64728882702123
Mkushi,Central,"","","",Mkushi,8,101,101008,0.706889691599315,5.08335843805662,2.4556384040369803,1.4982792361157973,2.454545454545454,1.0473386389930752,1.3151627670375108,1.012312062880394,1.2889674566304028,1.1414622419734,3.359385512383124,1.9399834058320664,4.872007116082895,4.129077910565117,3.330526941718865,3.4095428576547966,2.784400152768412,1.5378119063489937,3.6750559923800656,3.960188546337374,2.686174874321772,3.03068872776504,4.103256861118315,4.390490079367127,3.237208069660185,3.418533265173516,2.9863503103326217,1.0731119306501165,1.484686198837197,1.0474488178530983,1.3468308287493493,4.937594484739331,2.3793103448275863,3,5,1,3.359385512383124,1.3399211721714281,4.370061591230795,182171,21.57,71,1330000,10095035.26,300000,8936334.96,22261370,52.669872788602,53.733528137207,1.12796139717102,15.4561758041382,64.1492767333984,59.3844528198242,78.47509765625,90.6368026733398,57.5120849609375,2.08534717559814,3.18336248397827,20.3920497894287,28.0576438903809,1.63343489170074,1.516646182133574,63.24228117004748,34.23204472434543,587033.85,4102329.65,10860809.56,295214.87,15845387.93,14,14,100,0,0.52669872788602,49.0546517283212,86.9808472808515,3.3050013359644654,3.2798241711248504,3.292412753544658
Mumbwa,Central,"","","",Mumbwa,9,101,101009,1.66116360982559,7.94384431057058,3.0234235252028845,1.2469802280855657,2.8787878787878785,1.1004769477176426,1.1092996210276942,1.2717333838017377,1.7051001666176615,1.181788030791934,3.2081018665838013,2.6326070578005756,3.679987137999816,3.553046171547761,3.6222596354531267,3.4098285909456005,2.1897862098533336,1.3992257700099033,2.657301004706999,2.1331175313187085,2.915267644212258,2.582457740311683,3.777158612037102,3.7842056596634395,3.131537387435015,3.4341777797875546,3.6955954993647095,1.0817538877552495,1.121992640157125,1.021301743574267,1.3669325516216617,4.9742725929771865,3.0689655172413794,3.7142857142857144,5,1,3.2081018665838013,1.4140008764414842,4.844790102994397,242480,12.26,64,2820138,3535060,6621150,13182137,26158485,49.606649620572405,44.4527015686035,2.31938171386719,23.626636505127,67.6331253051758,59.3810157775879,74.5018310546875,92.9935073852539,67.661506652832,3.8199565410614,2.9773313999176,24.032751083374,32.7375640869141,2.21358203887939,1.4611384417204123,63.54872814244115,22.17487651079994,656422.27,1032532.03,4926454.67,312325.02,6927733.99,19,19,100,0,0.496066496205724,54.363811448366874,28.570331532497526,3.4980632742445135,3.422477212140834,3.4602702431926735
Ngabwe,Central,"",X,"",Ngabwe,10,101,101010,0.602456515725152,5.04604440047884,1,1.0307173223564343,1.8484848484848477,1.000263883938643,1.0186711987454364,1.104522395978704,1.2540429285504264,1.049601212275197,1.9404110811736264,3.023989285870545,2.8974062269064818,3.3008753029661846,2.4364402011785486,1.6786511327335027,2.1672214702418433,1.0273383000790623,2.033746908704213,4.1179530869189005,1.7707406775818164,2.277955535651404,3.82742021818288,2.2964615136078255,2.2536631779257847,2.582962375186235,4.215686274509804,1.0245694081076233,1.4005517692411944,1.0190786840827744,1.1449366627110324,4.969316291138824,1.4137931034482758,1.8571428571428572,4.428571428,1.2222222222222223,1.9404110811736264,5,2.678289261679428,27556,4.248,81,9900,647121,2546829,8580000,13383850,23.9381792234671,39.208366394043,3.10156893730164,27.2034397125244,53.4721641540527,80.2050857543945,74.3510513305664,99.3175811767578,73.8798141479492,1.93556654453278,4.0066442489624,26.5060329437256,32.0162467956543,3.63718867301941,0.9999999999999999,46.875,13.333333333333334,197273.88,3390225.27,4421907.82,123366.94,8132773.91,7,6,85.7142857,1,0.239381792234671,311.36594571055304,295.1362284076063,3.009454354170611,2.610147203141362,2.8098007786559864
Serenje,Central,"","","",Serenje,11,101,101011,0.961318095887918,6.41241265901688,2.133988589504604,1.1468385181186316,2.03030303030303,1.0232237068911492,1.1484180028112478,1.3540891828107897,1.282049397236107,1.1814825075418744,3.416300932972173,2.1883703177305773,3.8097423449391927,3.7012015238770566,3.0250625877904165,3.4700891394314244,2.428291043238135,1.3081001967653183,3.7844564005363095,3.72222438470685,2.1456515441434125,2.9633917097564493,4.3819962740187695,4.567735285925597,3.4221363075302063,4.2131372680022645,2.8289999859720645,1.001252792233652,1.7863264311307157,1.0457918358517624,1.0913121039031206,4.931908241508585,3.0689655172413794,3.7142857142857144,5,1,3.416300932972173,1.4912663254197982,4.130958795008864,148006,8.55,78,653753.85,4781595,8627860,8865750,26128959,53.8223082289654,50.4052619934082,2.18969178199768,21.5251941680908,60.5014457702637,58.6561508178711,76.0955429077148,94.5431289672852,56.4211044311523,2.31126880645752,3.66947388648987,20.9386615753174,24.0573825836182,1.46383082866669,1.613787114761219,78.80709714076816,36.90700023847491,10058.98,6655378.76,10484739.98,77722.88,17227900.6,19,19,100,0,0.538223082289654,59.90128778563031,116.40001486426227,3.2345029285810876,3.174847439504263,3.2046751840426753
Shibuyunji,Central,"",X,"",Shibuyunji,12,101,105008,0.145560225985975,2.67178340035278,1.436846862113766,2.0848235373506983,1.9696969696969688,1.2389414148026325,1.1762905971086537,1.007619935716676,1.2326259923551897,1.1275820121577476,3.722935140331126,2.3013596943991326,4.340192152366997,3.7918136025930522,3.527188005185428,3.657146452027367,1.640856644883662,1.3839322937959828,2.573529136120304,1.5828864314692623,3.0194005527317014,2.1622619717101315,3.3414866113539725,3.6923107133728377,,,,1,1.0006599803861946,1.0026021940693017,1.0148487928119547,4.999884574680033,1.8275862068965516,2.428571428571429,5,1,3.722935140331126,2.2329818340030405,5,73957,43.3,79,6703046,5669775,185670,8361483,20919974,60.03110233311,48.8912582397461,1.65950882434845,20.2399482727051,66.4977874755859,56.4060668945313,70.8338317871094,93.2535781860352,68.4969100952148,4.34234237670898,2.88368105888367,27.4457397460938,38.9900054931641,2.30151534080505,,,,0,5586,682394.25,12638.97,700619.22,10,10,100,0,0.6003110233311,113.0587097908244,9.473332071338751,3.4785527672895866,3.0630652294184113,3.270808998353999
Chililabombwe,Copperbelt,X,"","",Chililabombwe,13,102,102001,0.0846633953373441,2.29062299620317,,,,1.6888915589426547,2.7139169163313683,1.0167699735679177,1.4542311084975008,1.8074124269900476,5,1.9550121399411005,4.981288318241001,4.627843790818901,3.7806514464809253,2.9417242037899958,4.344246722129895,3.209499941507656,3.904424880316884,1.3747818018128832,4.311547140429625,4.359382732989134,3.352061035121041,4.4793329400965485,3.7498705314103993,1.7358447078336015,3.9445181311991195,1,1.2687777849722979,1.0520692969460697,1.315096290314784,4.943323054496098,3.4827586206896552,4.142857142857142,5,1,5,,,,,,19320832,54667329,408623,10622520,86619304,85.88938096293181,53.5321502685547,1.01873517036438,8.38165760040283,69.5246276855469,65.0117721557617,88.8981399536133,62.2091751098633,55.2247352600098,4.53991556167603,1.72160875797272,9.59989547729492,38.838249206543,1.54842209815979,1.7859425872212764,30.28153891630146,17.943191769614973,0,2274905.04,11909476.13,268203.12,14452584.29,22,22,100,0,0.858893809629318,,,5,3.988593262296748,4.494296631148374
